/ACsolution : pglib_opf_case10000_goc__api 0/4 uniform_0.01
/Date : 04-16-2024 05:52:38 EDT
/MachineName : cool1
/Processor : Intel(R) Xeon(R) Linux64 CPU E5-2687W v3 3.10GHz
/OS : Fedora 34 (Workstation Edition)
bus 9575 M 1.0189844041576324 A -1.2747273701379478
bus 9576 M 1.0181079502827886 A -1.2764380772778816
bus 9577 M 1.0189844041576779 A -1.2747273701377282
bus 9578 M 1.022267969494546 A -1.1347730145615982
bus 9579 M 0.9430981106823473 A -1.1251133968333988
bus 9580 M 0.9489854747862853 A -1.1094059650960555
bus 9581 M 0.9509092137071286 A -1.0996466307650365
bus 9582 M 0.9411466516936485 A -1.1247778692162698
bus 9583 M 0.9428219334634769 A -1.1128397347808014
bus 9584 M 0.9452543701518233 A -1.1263646156377443
bus 9585 M 1.0222626830698613 A -1.1347878333258083
bus 9586 M 1.0220961765947887 A -1.1360932871550975
bus 9587 M 1.0269810990735586 A -0.5584692095557586
bus 9588 M 1.0269823671601541 A -0.5584769820489088
bus 9589 M 1.0269710086636157 A -0.5585017540297448
bus 9590 M 1.0118958924966401 A -0.9266780521951656
bus 9591 M 1.0151533520538432 A -0.9193175317414617
bus 9592 M 1.009733438854316 A -0.9138405216021946
bus 9593 M 1.0131464105524433 A -0.9132023349289544
bus 9594 M 1.0118390418064527 A -0.9269023176855349
bus 9595 M 1.0118880460258595 A -0.9267990591141295
bus 9596 M 1.0264179374492906 A -0.483245535065466
bus 9597 M 1.0264132395131835 A -0.48325493468307645
bus 9598 M 1.02641481194616 A -0.48325644979358834
bus 9599 M 1.0078228892728593 A -1.0668980470784997
bus 9600 M 1.0093573764441686 A -0.9716585364209033
bus 9601 M 1.0051154227456611 A -0.9591599530552145
bus 9602 M 1.0080955829674842 A -1.0362623289863384
bus 9603 M 1.0078008511321501 A -1.0669756331588587
bus 9604 M 1.0077941152089316 A -1.0673189565780827
bus 9605 M 1.028210092918486 A -0.8911440665227149
bus 9606 M 1.009289706524918 A -0.8899165810960419
bus 9607 M 1.0031541510436905 A -0.886130770100631
bus 9608 M 1.0032439380130886 A -0.8785638335915326
bus 9609 M 1.0093324836643307 A -0.8853946367969169
bus 9610 M 1.0281614660056044 A -0.8912837815729024
bus 9611 M 1.0282285210560664 A -0.8911143820320971
bus 9612 M 1.0212159367499019 A -1.0277678476813632
bus 9613 M 1.0249418282618796 A -1.0323661263194375
bus 9614 M 1.0211016477695536 A -1.0278904869417558
bus 9615 M 1.021468442528102 A -1.0279758919556263
bus 9616 M 1.0137872537324757 A -1.1208898295856773
bus 9617 M 1.013732666104866 A -1.1209463198452956
bus 9618 M 1.0138157434136204 A -1.1209537952225448
bus 9619 M 1.0209811006295009 A -0.7572504028894287
bus 9620 M 1.0209924607450467 A -0.7572092464210831
bus 9621 M 1.0209539695289638 A -0.7573861554160279
bus 9622 M 1.0177421541980174 A -0.8195570341141557
bus 9623 M 1.0225998269916412 A -0.807954970592209
bus 9624 M 1.0287802986487966 A -0.8061681483917903
bus 9625 M 1.018968883991656 A -0.821995717943748
bus 9626 M 1.0177421541980611 A -0.8195570341139519
bus 9627 M 1.02179040891239 A -1.2639571037574548
bus 9628 M 1.021738575450349 A -1.2641335285933708
bus 9629 M 1.0178375472597343 A -1.2696718093883297
bus 9630 M 1.0178955916823866 A -1.0579719784053891
bus 9631 M 1.01230857989672 A -1.0239930882162454
bus 9632 M 1.0178693842981983 A -1.0580671684938883
bus 9633 M 1.0179471167944336 A -1.0587381583779734
bus 9634 M 1.027215613878899 A -0.7471241415953485
bus 9635 M 1.02721086113366 A -0.7471375205551135
bus 9636 M 1.0271952298897045 A -0.7472036667074605
bus 9637 M 1.0400009503334595 A -0.860211166544974
bus 9638 M 1.047008340955747 A -0.7613621838878744
bus 9639 M 1.0398174888063014 A -0.8612254784481238
bus 9640 M 1.0400009503335064 A -0.8602111665447763
bus 9641 M 1.0158154953286223 A -1.4150737821936845
bus 9642 M 1.015711696316782 A -1.415408709652199
bus 9643 M 1.0146126455909827 A -1.414643016118925
bus 9644 M 1.0304182036361915 A -0.8572178535367192
bus 9645 M 1.030404264667089 A -0.8572560189263094
bus 9646 M 1.0303902451531552 A -0.8574218271415949
bus 9647 M 1.0160849125205913 A -0.9914668073209136
bus 9648 M 1.016075504827194 A -0.991518985199836
bus 9649 M 1.0160849125206408 A -0.991466807320685
bus 9650 M 1.0163674359734511 A -1.1630307953140555
bus 9651 M 1.0163164024611497 A -1.1631906373753786
bus 9652 M 1.016288984127986 A -1.163418444946808
bus 9653 M 1.016601080082738 A -1.0138857727043982
bus 9654 M 0.9910206450764075 A -0.9937168132691002
bus 9655 M 0.9872748976027916 A -1.0002523737328683
bus 9656 M 0.9859136445798131 A -1.0027882411658486
bus 9657 M 1.0165919905782128 A -1.013910563009449
bus 9658 M 1.0158535102851614 A -1.0144119183594533
bus 9659 M 1.0005614135634116 A -0.7837317095334875
bus 9660 M 1.000924381341185 A -0.7838594199067763
bus 9661 M 1.0006686169724925 A -0.7837951542880796
bus 9662 M 1.0105338097971186 A -0.6689815011430011
bus 9663 M 1.0105671705001418 A -0.6622248044022145
bus 9664 M 1.010457679035305 A -0.6629729966609986
bus 9665 M 1.0105402143803883 A -0.6690606465533837
bus 9666 M 1.0105179012462975 A -0.6689574342948787
bus 9667 M 1.0022542071400884 A -1.3378935031221992
bus 9668 M 1.0028603295804015 A -1.3328106262742834
bus 9669 M 1.0022321013728615 A -1.3379721887182046
bus 9670 M 1.0024376696968293 A -1.3378775789141542
bus 9671 M 1.0237230738268208 A -0.7216310446842075
bus 9672 M 1.0259638841780563 A -0.7271214377169789
bus 9673 M 1.0284280738640046 A -0.7060022599852875
bus 9674 M 1.02371795507106 A -0.7216486400418652
bus 9675 M 1.0269234605516637 A -0.7225509738333858
bus 9676 M 1.0195082760392593 A -0.7620198020806441
bus 9677 M 1.025435729692536 A -0.7901327762920171
bus 9678 M 1.0220240871519934 A -0.7608213874563786
bus 9679 M 1.019508276039313 A -0.762019802080444
bus 9680 M 1.017987313329063 A -1.032067271388921
bus 9681 M 1.0025643556147892 A -1.0251342123173972
bus 9682 M 1.0179741977842425 A -1.0321170955288252
bus 9683 M 1.0178715043769837 A -1.0321891794996236
bus 9684 M 1.0345597473285264 A -0.8447461099863176
bus 9685 M 1.0366879658565005 A -0.8385353902411998
bus 9686 M 1.0333528406351873 A -0.8344021665521794
bus 9687 M 1.0345442241199876 A -0.8448141864449015
bus 9688 M 1.034558830019973 A -0.8447503685537616
bus 9689 M 1.0271810332924618 A -0.5489598193655141
bus 9690 M 1.0272810226132179 A -0.545562463761477
bus 9691 M 1.0271683768708952 A -0.5490090010507899
bus 9692 M 1.0271862722096394 A -0.54894790343545
bus 9693 M 1.0019599005707167 A -1.0973128369348626
bus 9694 M 1.0042140186631812 A -1.092130410107906
bus 9695 M 1.0012775231197144 A -1.098344237149612
bus 9696 M 1.0019582408020347 A -1.0973189828305254
bus 9697 M 1.0082351569908785 A -1.0300140983720287
bus 9698 M 1.0087311032593158 A -1.0156798121967623
bus 9699 M 1.008624735883913 A -1.0265420705689212
bus 9700 M 1.0081997418418092 A -1.0301643647947347
bus 9701 M 1.0082239117461047 A -1.030051859304652
bus 9702 M 1.0065214364485158 A -1.3788684386973447
bus 9703 M 1.0065114525925591 A -1.3789097722463812
bus 9704 M 1.0050033784286754 A -1.383336777870764
bus 9705 M 1.0143043781193286 A -1.359697427110455
bus 9706 M 1.014289859051589 A -1.359752199732921
bus 9707 M 1.014279016755864 A -1.3599180390908474
bus 9708 M 1.0020360681545541 A -1.3190073540564364
bus 9709 M 1.009509421372329 A -1.3172916446493348
bus 9710 M 0.9663658388315618 A -1.3104682277729611
bus 9711 M 0.9620094723993362 A -1.3109201345172832
bus 9712 M 0.9688006826571466 A -1.3117048008439653
bus 9713 M 0.964803210865826 A -1.3092481905123012
bus 9714 M 1.0020017529799319 A -1.3190950993986856
bus 9715 M 1.0008914380657246 A -1.3202223512501283
bus 9716 M 1.0293601531534362 A -0.6738533055667879
bus 9717 M 1.0294943936463439 A -0.6737884832197566
bus 9718 M 1.050262049179765 A -0.6703226054907724
bus 9719 M 1.0289223159464778 A -0.6740266758419629
bus 9720 M 1.0293550623813355 A -0.6738733135493158
bus 9721 M 1.0014265121385708 A -0.7673611340633822
bus 9722 M 1.0014877109923634 A -0.7634761743355875
bus 9723 M 1.0013712956354635 A -0.7429603891902026
bus 9724 M 1.0014402614899032 A -0.7529608901550141
bus 9725 M 1.0014698731797147 A -0.7617038648256405
bus 9726 M 1.00140327352237 A -0.7674529430796805
bus 9727 M 1.0014815815647107 A -0.7673915836737365
bus 9728 M 1.0088651331792848 A -1.2946569054197468
bus 9729 M 1.0265345343329304 A -1.2710830109029327
bus 9730 M 1.0088651331792857 A -1.2946569054197103
bus 9731 M 1.0088651331792855 A -1.294656905419708
bus 9732 M 1.0088651331792857 A -1.2946569054197121
bus 9733 M 1.0091044062824044 A -1.295833797082788
bus 9734 M 1.008861607342347 A -1.2946695669766657
bus 9735 M 1.0118249613745818 A -1.4113314537368757
bus 9736 M 1.0298754777297343 A -1.3956333077551608
bus 9737 M 1.011487428941324 A -1.4119803114598621
bus 9738 M 1.0118249356784972 A -1.411331552389697
bus 9739 M 1.0317129180070173 A -0.842036160585128
bus 9740 M 1.0317261460186782 A -0.84201558374931
bus 9741 M 1.0316856954145888 A -0.8421346194909403
bus 9742 M 1.0033997698658186 A -1.2484782998102535
bus 9743 M 1.0031197299411099 A -1.2501562375184905
bus 9744 M 1.0033997698658665 A -1.248478299810017
bus 9745 M 1.020083500125935 A -0.9720590153333786
bus 9746 M 0.9839694573554207 A -0.9674797019161588
bus 9747 M 0.983584535051646 A -0.9708852962129398
bus 9748 M 1.0206058620918683 A -0.9724343048458872
bus 9749 M 1.019083796443624 A -0.9715905101884872
bus 9750 M 1.0321765298000467 A -0.8414323478237544
bus 9751 M 0.9362047354647725 A -0.8256065511993753
bus 9752 M 1.0321710605648668 A -0.8414510500224515
bus 9753 M 1.0322224965482971 A -0.841538320194278
bus 9754 M 1.0264351380840744 A -0.8000710215393924
bus 9755 M 1.0299392813982189 A -0.7607514632954565
bus 9756 M 1.026423646137827 A -0.8001049228752454
bus 9757 M 1.0263434780659024 A -0.8004369178587633
bus 9758 M 1.0023600908021015 A -0.8470634075671483
bus 9759 M 1.002390131355985 A -0.8470217545777154
bus 9760 M 1.002319287662782 A -0.8471878047846488
bus 9761 M 1.0275142136363558 A -0.611094131163668
bus 9762 M 1.0299584615976665 A -0.6172276950283513
bus 9763 M 1.0271803907062875 A -0.610829018799242
bus 9764 M 1.0275127586547228 A -0.6110989455953715
bus 9765 M 1.0390884106815659 A -0.5632716207948203
bus 9766 M 1.0389752285383231 A -0.5633724313747346
bus 9767 M 1.0390884106816065 A -0.563271620794626
bus 9768 M 1.0115959901723703 A -1.300648398838415
bus 9769 M 1.0106635635726144 A -1.296165058902242
bus 9770 M 1.032692477003162 A -1.2951120199970956
bus 9771 M 1.0122892484273371 A -1.297653513380547
bus 9772 M 1.0111912129319744 A -1.3011955893921354
bus 9773 M 1.0115838973434226 A -1.300690597020707
bus 9774 M 1.019569478826881 A -0.9441130896811922
bus 9775 M 1.0195638241876737 A -0.9441356963521934
bus 9776 M 1.0194723831598234 A -0.9444106465985067
bus 9777 M 0.9943015408726603 A -0.7881285823313933
bus 9778 M 0.9942874101308464 A -0.7883488087192176
bus 9779 M 0.9943015408727122 A -0.7881285823311743
bus 9780 M 1.0365273056852553 A -0.5663134040456812
bus 9781 M 1.0365245857047996 A -0.5663238684539398
bus 9782 M 1.0365273056852902 A -0.5663134040454905
bus 9783 M 1.009391450430219 A -1.333265737107143
bus 9784 M 1.0086981581135428 A -1.3340231364152721
bus 9785 M 1.0093914504302655 A -1.3332657371069232
bus 9786 M 1.016986715252075 A -1.388698768016211
bus 9787 M 1.016020303287711 A -1.3913237711511657
bus 9788 M 1.0169867152521215 A -1.3886987680159788
bus 9789 M 1.0167870012101201 A -1.155720271400907
bus 9790 M 1.016782285759647 A -1.1557402402658907
bus 9791 M 1.0167870012101623 A -1.1557202714006853
bus 9792 M 1.0202543327751845 A -1.1051984267933541
bus 9793 M 1.020236668968211 A -1.1052744817196751
bus 9794 M 1.0202543327752385 A -1.1051984267930952
bus 9795 M 1.0157338230223805 A -0.9931252615941197
bus 9796 M 1.0157084422030787 A -0.9931720301989166
bus 9797 M 1.0157338230224429 A -0.9931252615938833
bus 9798 M 1.0140192292179357 A -1.276636421498232
bus 9799 M 1.0171277913093537 A -1.214065204091947
bus 9800 M 1.017666574844746 A -1.1861555919388511
bus 9801 M 1.0138651511068424 A -1.2772945661757926
bus 9802 M 1.0140192292179844 A -1.2766364214980432
bus 9803 M 1.0326558627295246 A -0.6953154541771959
bus 9804 M 1.0254818194818838 A -0.657387619719312
bus 9805 M 1.032666082420872 A -0.6960860960781371
bus 9806 M 1.032655862729569 A -0.6953154541769948
bus 9807 M 1.028579926786734 A -0.47055027235868696
bus 9808 M 1.0280195490428086 A -0.4817690252773971
bus 9809 M 1.032284864947016 A -0.46900422218375665
bus 9810 M 1.0299854394748649 A -0.4701279576856558
bus 9811 M 1.0285799267867732 A -0.4705502723584864
bus 9812 M 1.015667791434286 A -1.1339625990784632
bus 9813 M 1.0158110445975088 A -1.1341924908668113
bus 9814 M 1.0156677914343377 A -1.133962599078228
bus 9815 M 1.0105954700846553 A -1.0124073915294831
bus 9816 M 1.015905328086904 A -1.0299271400683394
bus 9817 M 1.0104979913308945 A -1.0108282355836828
bus 9818 M 1.0105954700847009 A -1.0124073915292453
bus 9819 M 1.0171589858901142 A -1.1533642544957696
bus 9820 M 1.0171218691379198 A -1.1535176664538145
bus 9821 M 1.0171589858901808 A -1.153364254495522
bus 9822 M 1.0192785933473103 A -1.177574206438919
bus 9823 M 1.0196235745007072 A -1.153204189204725
bus 9824 M 1.0164521134548663 A -1.128715764550476
bus 9825 M 1.0128735002504556 A -1.1088786905614705
bus 9826 M 1.019249595285808 A -1.177707410218208
bus 9827 M 1.0192785933473594 A -1.1775742064387105
bus 9828 M 1.0078750262342093 A -1.1809638466300085
bus 9829 M 1.0156322744830089 A -1.163090928739039
bus 9830 M 1.0130825094571019 A -1.1207063161363322
bus 9831 M 1.0055172771767016 A -1.1898592241460932
bus 9832 M 1.0078750262342608 A -1.1809638466297883
bus 9833 M 1.0346384200715977 A -0.43429493173132394
bus 9834 M 1.0373093506985245 A -0.4482066904824873
bus 9835 M 1.0341718646888767 A -0.43356892328819874
bus 9836 M 1.0346384200716459 A -0.4342949317311411
bus 9837 M 1.0278893367782482 A -0.4849334122769237
bus 9838 M 1.027866749375551 A -0.484966778680041
bus 9839 M 1.027889336778291 A -0.4849334122767215
bus 9840 M 1.0190262086663093 A -0.9431671334340422
bus 9841 M 1.0190221582858106 A -0.9431838922764721
bus 9842 M 1.0190262086663628 A -0.9431671334337947
bus 9843 M 1.0436062189766848 A -0.5113746273683948
bus 9844 M 1.041462587488759 A -0.49541758861034213
bus 9845 M 1.0412085212148539 A -0.4976101574597382
bus 9846 M 1.0418512236822524 A -0.4968221065283372
bus 9847 M 1.0429661460016784 A -0.5014758898818534
bus 9848 M 1.0436044839331098 A -0.5118364940909225
bus 9849 M 1.0436062189767406 A -0.5113746273682013
bus 9850 M 1.0327307596246766 A -0.5767886913538226
bus 9851 M 1.0273569588646834 A -0.5664156953296635
bus 9852 M 1.032902194790305 A -0.5772956471174988
bus 9853 M 1.0327307596247173 A -0.5767886913536344
bus 9854 M 1.0350586381422415 A -0.5720684559553961
bus 9855 M 1.0350523782378274 A -0.5720915832423807
bus 9856 M 1.0350586381422815 A -0.5720684559551822
bus 9857 M 1.006890357270798 A -1.0839918688347048
bus 9858 M 1.0069998929150106 A -1.0841987350308826
bus 9859 M 1.0068903572708605 A -1.0839918688344634
bus 9860 M 1.0056857598975715 A -1.0905128374553505
bus 9861 M 1.0056471745099753 A -1.0906463283941625
bus 9862 M 1.0056857598976254 A -1.090512837455104
bus 9863 M 1.0250568457053713 A -1.0323845482847467
bus 9864 M 1.0249936263803403 A -1.0326511271346321
bus 9865 M 1.0250568457054334 A -1.0323845482844918
bus 9866 M 1.0327635113520954 A -0.8099954847029902
bus 9867 M 1.0326989660326131 A -0.8103091363293619
bus 9868 M 1.0327635113521425 A -0.8099954847027847
bus 9869 M 1.0251892549240165 A -0.8006295297535493
bus 9870 M 1.0250694734203207 A -0.8009085860172106
bus 9871 M 1.0251892549240655 A -0.8006295297533395
bus 9872 M 1.0104256553067656 A -1.0037247419271187
bus 9873 M 1.0235516329783982 A -0.9934778936914769
bus 9874 M 1.0233217805466228 A -1.0006870838114164
bus 9875 M 1.02972837673512 A -0.9013926927292885
bus 9876 M 1.0104064540263586 A -1.003845452900388
bus 9877 M 1.0104256553068176 A -1.0037247419268804
bus 9878 M 1.0136554367514081 A -1.1308953311215855
bus 9879 M 1.0136293899487452 A -1.1310751661372214
bus 9880 M 1.0136554367514614 A -1.1308953311213654
bus 9881 M 1.0046971954282145 A -1.2507572788888557
bus 9882 M 1.0048204179488378 A -1.2520745369297976
bus 9883 M 1.0046971954282655 A -1.250757278888656
bus 9884 M 1.0198769523366396 A -1.1079777455554523
bus 9885 M 1.0198810278390877 A -1.1081624387231075
bus 9886 M 1.0198769523366957 A -1.1079777455552169
bus 9887 M 1.034431780385316 A -0.5954534680059272
bus 9888 M 1.0388250100550733 A -0.5774131787514317
bus 9889 M 1.0342868974350856 A -0.5957930780791958
bus 9890 M 1.0344317803853538 A -0.5954534680057302
bus 9891 M 1.0160902303877717 A -1.1356773943207488
bus 9892 M 1.0041415495320667 A -1.1141639435750124
bus 9893 M 1.0101407096295776 A -1.1318155713316655
bus 9894 M 1.0041774293386296 A -1.1306281795804627
bus 9895 M 1.0160419442869701 A -1.1358747642237252
bus 9896 M 1.0160902303878265 A -1.1356773943204832
bus 9897 M 1.0035118666224971 A -1.2777703481847962
bus 9898 M 0.908566996794046 A -1.256644680146004
bus 9899 M 0.9164741145082859 A -1.2677543672207452
bus 9900 M 0.910638151241401 A -1.2552568724536175
bus 9901 M 1.0050216415080466 A -1.2790134303470695
bus 9902 M 1.0035118666224752 A -1.2777703481848812
bus 9903 M 1.0240635693154292 A -1.140936648861486
bus 9904 M 1.0229405299060872 A -1.1467190105768548
bus 9905 M 1.024063569315488 A -1.1409366488612684
bus 9906 M 1.0172276254788806 A -1.242948752943998
bus 9907 M 1.0171672268738305 A -1.2432435252869514
bus 9908 M 1.0172276254789283 A -1.2429487529437384
bus 9909 M 1.0140063038878326 A -1.127496056305225
bus 9910 M 1.0140835026617705 A -1.1180438412928313
bus 9911 M 1.0141393444347813 A -1.1177295737397566
bus 9912 M 1.0123237159246492 A -1.1016436583241538
bus 9913 M 1.0139685955477244 A -1.127715011642654
bus 9914 M 1.0140063038878888 A -1.1274960563049674
bus 9915 M 0.9988202437070752 A -0.7912753133379081
bus 9916 M 0.9987467472038956 A -0.7916551423079249
bus 9917 M 0.9988202437071306 A -0.7912753133376884
bus 9918 M 1.0141861546783713 A -0.9688354735099306
bus 9919 M 1.0151204896039696 A -0.9691838203620391
bus 9920 M 1.0136390003669598 A -0.9687355668654415
bus 9921 M 1.0319179617189491 A -0.8079356423799459
bus 9922 M 1.0398554218115186 A -0.8463193163866177
bus 9923 M 1.043618538344002 A -0.7759645889453356
bus 9924 M 1.032217597948465 A -0.8082747465837524
bus 9925 M 1.0319179617190093 A -0.8079356423797232
bus 9926 M 1.0169613689335415 A -1.0163321613816851
bus 9927 M 1.0167781760567147 A -1.016390077909792
bus 9928 M 1.0171416791865149 A -1.0163705771809826
bus 9929 M 0.9986484668734549 A -1.2917887824245156
bus 9930 M 0.9987499739466512 A -1.2866159533438841
bus 9931 M 0.998385342516587 A -1.2922520140889875
bus 9932 M 0.998648466873506 A -1.291788782424249
bus 9933 M 1.0089974398069284 A -1.2037767562105128
bus 9934 M 1.0088154624908154 A -1.2054085519749518
bus 9935 M 1.008997439806969 A -1.2037767562102908
bus 9936 M 0.997744508750594 A -1.291915026163746
bus 9937 M 1.0004929309827382 A -1.2913553554020234
bus 9938 M 0.9977445087505942 A -1.291915026163712
bus 9939 M 0.9977445087505945 A -1.2919150261637133
bus 9940 M 0.9980692549158802 A -1.2920319132863158
bus 9941 M 0.9977445087506506 A -1.2919150261634866
bus 9942 M 1.0236636984625462 A -1.0905183907594476
bus 9943 M 1.0236283463828457 A -1.0906988913716928
bus 9944 M 1.0236636984626086 A -1.0905183907591958
bus 9945 M 1.037317299307389 A -0.5693891276794562
